split,row_i,n_points,n_classes_present,classes_present,only_bg,bg_points,fg_points
train,2149,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2150,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2151,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2152,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2153,8192,13,"0,1,2,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2154,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2155,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2156,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2157,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2158,8192,1,0,1,8192,0
train,2159,8192,1,0,1,8192,0
train,2160,8192,14,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2161,8192,14,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2162,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2163,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2164,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2165,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2166,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2167,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2168,8192,1,0,1,8192,0
train,2169,8192,1,0,1,8192,0
train,2170,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2171,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2172,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2173,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2174,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2175,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2176,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,2177,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,2178,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2179,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2180,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2181,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2182,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2183,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2184,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2185,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2186,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2187,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2188,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2189,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2190,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2191,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2192,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2193,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2194,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2195,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2196,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2197,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2198,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2199,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2200,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2201,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2202,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2203,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2204,8192,13,"0,1,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2205,8192,13,"0,1,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2206,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2207,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2208,8192,13,"0,1,2,3,5,6,7,8,9,10,11,13,14",0,6554,1638
train,2209,8192,13,"0,1,2,3,5,6,7,8,9,10,11,13,14",0,6554,1638
train,2210,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2211,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2212,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2213,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2214,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2215,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2216,8192,13,"0,1,2,3,4,5,7,8,9,10,11,13,14",0,6554,1638
train,2217,8192,13,"0,1,2,3,4,5,7,8,9,10,11,13,14",0,6554,1638
train,2218,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2219,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2220,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2221,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2222,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2223,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2224,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2225,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2226,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2227,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2228,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2229,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2230,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2231,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2232,8192,12,"0,1,2,3,4,5,6,8,10,11,12,13",0,6554,1638
train,2233,8192,12,"0,1,2,3,4,5,6,8,10,11,12,13",0,6554,1638
train,2234,8192,13,"0,1,2,3,4,6,7,8,9,10,11,13,14",0,6554,1638
train,2235,8192,13,"0,1,2,3,4,6,7,8,9,10,11,13,14",0,6554,1638
train,2236,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2237,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2238,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2239,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2240,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2241,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2242,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2243,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2244,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2245,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2246,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2247,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2248,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2249,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2250,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2251,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2252,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2253,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,2254,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2255,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2256,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2257,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2258,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2259,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2260,8192,12,"0,1,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2261,8192,12,"0,1,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2262,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2263,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2264,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2265,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2266,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2267,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2268,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2269,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2270,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2271,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2272,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2273,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,2274,8192,12,"0,1,2,3,4,5,6,8,9,11,12,13",0,6554,1638
train,2275,8192,12,"0,1,2,3,4,5,6,8,9,11,12,13",0,6554,1638
train,2276,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2277,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,2278,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,2279,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
val,0,8192,1,0,1,8192,0
val,1,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,2,8192,1,0,1,8192,0
val,3,8192,1,0,1,8192,0
val,4,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,5,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,6,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,7,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,8,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,9,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,10,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,11,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,12,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,13,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,14,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,15,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
val,16,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,17,8192,14,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,18,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,19,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",0,6554,1638
val,20,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,21,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,22,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
val,23,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,24,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,25,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,26,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,27,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,28,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,29,8192,1,0,1,8192,0
val,30,8192,13,"0,1,2,3,4,6,7,8,9,10,12,13,14",0,6554,1638
val,31,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,32,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,33,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,34,8192,13,"0,1,2,4,5,6,7,8,9,10,11,13,14",0,6554,1638
val,35,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,36,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
val,37,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,38,8192,13,"0,1,2,3,5,6,7,8,9,10,12,13,14",0,6554,1638
val,39,8192,10,"0,1,3,4,6,8,9,11,12,13",0,6554,1638
val,40,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,41,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,42,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,43,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,44,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,45,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,46,8192,1,0,1,8192,0
val,47,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,48,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,49,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,50,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,51,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,52,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,53,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,54,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,55,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,56,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
val,57,8192,8,"0,3,4,5,7,9,10,13",0,6554,1638
val,58,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,59,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,60,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,61,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,62,8192,1,0,1,8192,0
val,63,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,64,8192,13,"0,1,2,4,5,6,7,8,9,10,11,12,13",0,6554,1638
val,65,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,66,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,67,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,68,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,69,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,70,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,71,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,72,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,73,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,74,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,75,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,76,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,77,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,78,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,79,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,80,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,81,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,82,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,83,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,84,8192,12,"0,1,2,3,6,7,8,9,10,11,13,14",0,6554,1638
val,85,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,86,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,87,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,88,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,89,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
val,90,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
val,91,8192,1,0,1,8192,0
val,92,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,93,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
val,94,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,0,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,1,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
test,2,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,3,8192,1,0,1,8192,0
test,4,8192,10,"0,1,2,5,6,8,9,10,12,13",0,6554,1638
test,5,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,6,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,7,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,8,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,9,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,10,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
test,11,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,12,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,13,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,14,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,15,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,16,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
test,17,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,18,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,19,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,20,8192,1,0,1,8192,0
test,21,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,22,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,23,8192,14,"0,1,2,3,4,5,7,8,9,10,11,12,13,14",0,6554,1638
test,24,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,25,8192,11,"0,1,4,5,6,7,8,11,12,13,14",0,6554,1638
test,26,8192,1,0,1,8192,0
test,27,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,28,8192,1,0,1,8192,0
test,29,8192,13,"0,1,2,3,4,5,6,8,9,10,11,13,14",0,6554,1638
test,30,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,31,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,32,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,33,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,34,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
test,35,8192,12,"0,1,2,3,4,5,8,9,10,11,12,13",0,6554,1638
test,36,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,37,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,38,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,39,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,40,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,41,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,42,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,43,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,44,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,45,8192,1,0,1,8192,0
test,46,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,47,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
test,48,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,49,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
test,50,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,51,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,52,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,53,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,54,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,55,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,56,8192,12,"0,1,2,3,6,7,8,9,10,12,13,14",0,6554,1638
test,57,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,58,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,59,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,60,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,61,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,62,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
test,63,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,64,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,65,8192,13,"0,1,2,3,4,5,6,8,9,10,11,13,14",0,6554,1638
test,66,8192,12,"0,1,2,3,4,5,6,8,9,11,12,13",0,6554,1638
test,67,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,68,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
test,69,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,70,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,71,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
test,72,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
test,73,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
test,74,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,75,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,76,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,77,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,78,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,79,8192,14,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,80,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
test,81,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
